CellTowerId,DateTime,DbmSignalStrength,Direction,HandsetMake,HandsetModel,Jitter,Latency,Latitude,LocationAccuracy,Longitude,Loss,NetworkGeneration,NetworkOperatorMCCMNC,NetworkOperatorName,NetworkTechnology,SimOperatorMCCMNC,SimOperatorName
LTE:11698692:171:310:260:22592,2018-10-03 20:35:41+00:00,-109.0,Upload,samsung,SM-G950U1,20.433795928955078,141.60000610351562,40.7577603,24.527000427246094,-73.9876316,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698692:171:310:260:22592,2018-10-03 20:35:49+00:00,-109.0,Download,samsung,SM-G950U1,4.765501022338867,127.30000305175781,40.7577603,24.527000427246094,-73.9876316,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698692:171:310:260:22592,2018-10-02 19:21:22+00:00,-106.0,Download,samsung,SM-G950U1,37.918697357177734,56.150001525878906,40.7578503,68.4000015258789,-73.9876281,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698692:171:310:260:22592,2018-10-02 19:21:19+00:00,-106.0,Upload,samsung,SM-G950U1,9.900883674621582,149.64999389648438,40.7578503,68.4000015258789,-73.9876281,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-01 20:51:38+00:00,-123.0,Upload,motorola,MotoE2(4G-LTE),57.662811279296875,95.0,40.7573954,19.878999710083008,-73.986791,0.0,4G,310260,CC Network,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-01 20:51:40+00:00,-123.0,Download,motorola,MotoE2(4G-LTE),4.375785827636719,4.449999809265137,40.7573954,19.878999710083008,-73.986791,0.0,4G,310260,CC Network,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-02 13:42:47+00:00,-89.0,Upload,samsung,SM-G950U1,9.346656799316406,111.19999694824219,40.7578584,19.78700065612793,-73.9876379,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-02 13:42:50+00:00,-89.0,Download,samsung,SM-G950U1,16.72901725769043,71.80000305175781,40.7578584,19.78700065612793,-73.9876379,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-03 13:21:27+00:00,-105.0,Upload,samsung,SM-G950U1,6.715653419494629,113.0,40.7578465,21.155000686645508,-73.987627,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-03 13:21:30+00:00,-105.0,Download,samsung,SM-G950U1,17.353025436401367,71.6500015258789,40.7578465,21.155000686645508,-73.987627,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-03 13:22:02+00:00,-110.0,Upload,samsung,SM-G950U1,9.619121551513672,121.1500015258789,40.7578544,19.81399917602539,-73.987629,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11698695:359:310:260:22592,2018-10-03 13:22:05+00:00,-110.0,Download,samsung,SM-G950U1,4.7167253494262695,109.55000305175781,40.7578544,19.81399917602539,-73.987629,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:20538370:373:311:480:20480,2018-10-01 13:37:26+00:00,-107.0,Upload,samsung,SM-G920V,20.749698638916016,127.5,40.7504296,32.099998474121094,-73.9940238,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538370:373:311:480:20480,2018-10-01 13:37:29+00:00,-107.0,Download,samsung,SM-G920V,3.909644365310669,113.36842346191406,40.7504296,32.099998474121094,-73.9940238,0.05000000074505806,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:2147483647:311:480:20480,2018-10-02 16:27:37+00:00,-109.0,Upload,samsung,SM-G900V,6.67907190322876,104.69999694824219,40.7505651,20.0,-73.993801,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:2147483647:311:480:20480,2018-10-02 16:27:36+00:00,-109.0,Download,samsung,SM-G900V,3.917588472366333,112.44999694824219,40.7505651,20.0,-73.993801,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538382:372:311:480:20480,2018-10-01 18:16:16+00:00,-102.0,Upload,samsung,SM-G920V,17.189823150634766,152.89999389648438,40.7504757,30.0,-73.9936296,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538382:372:311:480:20480,2018-10-01 18:16:20+00:00,-102.0,Download,samsung,SM-G920V,28.413860321044922,132.9499969482422,40.7504757,30.0,-73.9936296,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 11:45:06+00:00,-88.0,Upload,samsung,SM-G920V,11.659331321716309,118.4000015258789,40.750264,19.347000122070312,-73.9930048,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 11:45:06+00:00,-88.0,Download,samsung,SM-G920V,4.296510219573975,107.80000305175781,40.750264,19.347000122070312,-73.9930048,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 15:35:01+00:00,-99.0,Upload,samsung,SM-G920V,6.948920726776123,103.25,40.7505743,77.5999984741211,-73.9937981,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 15:35:06+00:00,-99.0,Download,samsung,SM-G920V,3.4709508419036865,105.44999694824219,40.7505743,77.5999984741211,-73.9937981,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 18:16:53+00:00,-99.0,Upload,samsung,SM-G920V,10.751744270324707,129.0,40.7504709,20.750999450683594,-73.9938027,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538380:372:311:480:20480,2018-10-01 18:16:57+00:00,-99.0,Download,samsung,SM-G920V,4.09145450592041,120.4000015258789,40.7504709,20.750999450683594,-73.9938027,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 13:36:52+00:00,-112.0,Download,samsung,SM-G920V,3.8141186237335205,144.4499969482422,40.7504296,39.599998474121094,-73.9940238,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 13:36:48+00:00,-112.0,Upload,samsung,SM-G920V,104.3359375,409.75,40.7504296,39.599998474121094,-73.9940238,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 14:34:10+00:00,-114.0,Upload,samsung,SM-G920V,26.291824340820312,222.1999969482422,40.7503942,56.099998474121094,-73.9940862,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 14:34:18+00:00,-114.0,Download,samsung,SM-G920V,3.9150350093841553,122.6500015258789,40.7503942,56.099998474121094,-73.9940862,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 14:34:51+00:00,-113.0,Upload,samsung,SM-G920V,80.35701751708984,339.5,40.7504296,39.599998474121094,-73.9940238,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20538392:373:311:480:20480,2018-10-01 14:34:56+00:00,-113.0,Download,samsung,SM-G920V,5.095095634460449,182.8000030517578,40.7504296,39.599998474121094,-73.9940238,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:11706114:146:310:260:22592,2018-10-03 19:22:49+00:00,-80.0,Upload,motorola,moto e5 plus,6.8693156242370605,114.75,40.75657835,51.45600128173828,-73.99000556,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11706114:146:310:260:22592,2018-10-03 19:22:52+00:00,-80.0,Download,motorola,moto e5 plus,30.98870849609375,61.0,40.75657835,51.45600128173828,-73.99000556,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11706126:123:310:260:22592,2018-10-03 21:44:35+00:00,-72.0,Upload,samsung,SM-J727T1,7.551655292510986,104.8499984741211,40.75471054762602,37.0,-73.99164771661162,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11706126:123:310:260:22592,2018-10-03 21:44:38+00:00,-72.0,Download,samsung,SM-J727T1,4.403407573699951,107.9000015258789,40.75471054762602,37.0,-73.99164771661162,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11706115:145:310:260:22592,2018-10-01 19:41:12+00:00,-94.0,Upload,OnePlus,ONEPLUS A6003,6.7490739822387695,9.5,40.7548714,48.70600128173828,-73.9915561,0.0,3G,310260,T-Mobile,Unknown,310260,
LTE:11706115:145:310:260:22592,2018-10-01 19:41:17+00:00,-94.0,Download,OnePlus,ONEPLUS A6003,29.561630249023438,41.900001525878906,40.7548714,48.70600128173828,-73.9915561,0.0,3G,310260,T-Mobile,Unknown,310260,
LTE:11706115:145:310:260:22592,2018-10-01 19:42:30+00:00,-94.0,Upload,OnePlus,ONEPLUS A6003,6.239190578460693,119.3499984741211,40.7549155,56.28900146484375,-73.9915022,0.0,3G,310260,T-Mobile,Unknown,310260,
LTE:11706115:145:310:260:22592,2018-10-01 19:42:34+00:00,-94.0,Download,OnePlus,ONEPLUS A6003,17.92003059387207,59.150001525878906,40.7549155,56.28900146484375,-73.9915022,0.0,3G,310260,T-Mobile,Unknown,310260,
LTE:11706115:145:310:260:22592,2018-10-03 22:04:07+00:00,-94.0,Upload,OnePlus,ONEPLUS A6003,9.198369026184082,9.699999809265137,40.7549969,42.83700180053711,-73.9914087,0.0,3G,310260,T-Mobile,Unknown,310260,
LTE:11706115:145:310:260:22592,2018-10-03 22:04:10+00:00,-94.0,Download,OnePlus,ONEPLUS A6003,29.439599990844727,49.900001525878906,40.7549969,42.83700180053711,-73.9914087,0.0,3G,310260,T-Mobile,Unknown,310260,
WCDMA:165547628:11984:310:410:200,2018-10-03 00:08:39+00:00,-67.0,Download,Google,Pixel 2,3.879110813140869,205.9499969482422,40.7551729,32.15999984741211,-73.98894973,0.0,3G,310410,AT&T,HSPAPlus,310410,
WCDMA:165547628:11984:310:410:200,2018-10-03 00:08:28+00:00,-67.0,Upload,Google,Pixel 2,29.633596420288086,211.5,40.7551729,32.15999984741211,-73.98894973,0.0,3G,310410,AT&T,HSPAPlus,310410,
LTE:22310158:2147483647:311:480:22272,2018-10-01 01:18:04+00:00,-84.0,Download,samsung,SM-N920V,4.229657173156738,114.0999984741211,40.75108628,19.0,-73.98726135,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:22310158:2147483647:311:480:22272,2018-10-01 01:18:01+00:00,-84.0,Upload,samsung,SM-N920V,38.47840118408203,163.25,40.75108628,19.0,-73.98726135,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:8948:4162:10,2018-10-03 16:16:56+00:00,-74.0,Upload,Google,Pixel 2,4.519679069519043,134.85000610351562,40.7515215,19.8439998626709,-73.987489,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8948:4162:10,2018-10-03 16:17:02+00:00,-74.0,Download,Google,Pixel 2,4.881341934204102,121.8499984741211,40.7515215,19.8439998626709,-73.987489,0.0,4G,310120,Fi Network,LTE,310120,Sprint
LTE:28581756:444:310:410:2342,2018-10-01 20:35:49+00:00,-94.0,Upload,LGE,LG-H740,8.166394233703613,116.9000015258789,40.7571467,19.80900001525879,-73.9925192,0.0,4G,310410,AT&T,LTE,310410,
LTE:28581756:444:310:410:2342,2018-10-01 20:35:53+00:00,-94.0,Download,LGE,LG-H740,10.114840507507324,107.30000305175781,40.7571467,19.80900001525879,-73.9925192,0.0,4G,310410,AT&T,LTE,310410,
LTE:28581756:444:310:410:2342,2018-10-01 20:34:18+00:00,-90.0,Upload,LGE,LG-H740,6.693280220031738,124.0,40.7571586,19.840999603271484,-73.9925529,0.0,4G,310410,AT&T,LTE,310410,
LTE:28581756:444:310:410:2342,2018-10-01 20:34:24+00:00,-90.0,Download,LGE,LG-H740,9.202716827392578,123.9000015258789,40.7571586,19.840999603271484,-73.9925529,0.0,4G,310410,AT&T,LTE,310410,
LTE:11727879:377:310:260:22542,2018-10-02 19:29:07+00:00,-102.0,Upload,Google,Pixel 2,10.859442710876465,171.14999389648438,40.75391131,67.53600311279297,-73.99154651,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727879:377:310:260:22542,2018-10-02 19:29:06+00:00,-102.0,Download,Google,Pixel 2,3.0244834423065186,103.94999694824219,40.75391131,67.53600311279297,-73.99154651,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727879:377:310:260:22542,2018-10-02 19:29:44+00:00,-103.0,Download,Google,Pixel 2,3.39263916015625,108.30000305175781,40.75390142,61.104000091552734,-73.99127436,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727879:377:310:260:22542,2018-10-02 19:29:45+00:00,-103.0,Upload,Google,Pixel 2,7.2560319900512695,113.5,40.75390142,61.104000091552734,-73.99127436,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 13:16:42+00:00,-108.0,Download,Google,Pixel 2,4.069397926330566,106.80000305175781,40.7544935,19.25200080871582,-73.9926897,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 13:17:16+00:00,-106.0,Download,Google,Pixel 2,3.3745369911193848,105.25,40.7544994,19.368000030517578,-73.9926803,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 13:16:36+00:00,-108.0,Upload,Google,Pixel 2,15.154537200927734,135.8000030517578,40.7544935,19.25200080871582,-73.9926897,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 13:17:13+00:00,-106.0,Upload,Google,Pixel 2,7.262747287750244,99.05000305175781,40.7544994,19.368000030517578,-73.9926803,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 11:53:45+00:00,-110.0,Upload,Google,Pixel 2,17.455371856689453,138.89999389648438,40.7544959,19.649999618530273,-73.9926804,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 11:53:47+00:00,-110.0,Download,Google,Pixel 2,7.07442569732666,83.44999694824219,40.7544959,19.649999618530273,-73.9926804,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 01:47:56+00:00,-113.0,Upload,Google,Pixel 2,7.038465976715088,104.4000015258789,40.7544959,18.750999450683594,-73.992682,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727875:318:310:260:22542,2018-10-02 01:47:59+00:00,-113.0,Download,Google,Pixel 2,13.30375862121582,75.9000015258789,40.7544959,18.750999450683594,-73.992682,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727873:320:310:260:22542,2018-10-02 20:25:26+00:00,-110.0,Download,Google,Pixel 2,35.152915954589844,63.650001525878906,40.75410281,63.24800109863281,-73.99161561,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11727873:320:310:260:22542,2018-10-02 20:25:17+00:00,-110.0,Upload,Google,Pixel 2,12.56692123413086,175.14999389648438,40.75410281,63.24800109863281,-73.99161561,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11681794:322:310:260:22554,2018-10-01 13:55:43+00:00,-111.0,Upload,samsung,SM-G930T,10.127191543579102,122.19999694824219,40.75590101,61.104000091552734,-74.00254621,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11681794:322:310:260:22554,2018-10-01 13:55:44+00:00,-111.0,Download,samsung,SM-G930T,14.204224586486816,80.80000305175781,40.75590101,61.104000091552734,-74.00254621,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11682306:378:310:260:22592,2018-10-03 18:28:00+00:00,-77.0,Download,motorola,moto e5 plus,23.595073699951172,287.1499938964844,40.7500813,50.384002685546875,-73.98776801,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11682306:378:310:260:22592,2018-10-03 18:27:28+00:00,-60.0,Upload,motorola,moto e5 plus,5.233545780181885,289.1000061035156,40.75009101,41.80800247192383,-73.98773803,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11682306:378:310:260:22592,2018-10-03 18:27:38+00:00,-60.0,Download,motorola,moto e5 plus,32.00605392456055,271.75,40.75009101,41.80800247192383,-73.98773803,0.0,4G,310260,MetroPCS,LTE,310260,
LTE:11682306:378:310:260:22592,2018-10-03 18:27:54+00:00,-77.0,Upload,motorola,moto e5 plus,8.806105613708496,281.54998779296875,40.7500813,50.384002685546875,-73.98776801,0.0,4G,310260,MetroPCS,LTE,310260,
CDMA:4391:22:4,2018-10-03 09:57:17+00:00,-54.0,Upload,Google,Pixel 2,13.796648025512695,102.94999694824219,40.75677872,5.360000133514404,-73.99542201,0.0,4G,311480,Verizon,LTE,311480,
CDMA:4391:22:4,2018-10-03 09:57:15+00:00,-54.0,Download,Google,Pixel 2,3.589916467666626,98.75,40.75677872,5.360000133514404,-73.99542201,0.0,4G,311480,Verizon,LTE,311480,
LTE:20714262:223:311:480:20480,2018-10-02 17:31:56+00:00,-95.0,Upload,samsung,SM-G965U,14.478950500488281,111.5999984741211,40.7517619,21.01300048828125,-73.9938003,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20699170:125:311:480:20480,2018-10-03 22:01:47+00:00,-71.0,Upload,Google,Pixel XL,5.444262981414795,120.4000015258789,40.75374007,55.0,-73.99383417,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20699170:125:311:480:20480,2018-10-03 22:01:45+00:00,-71.0,Download,Google,Pixel XL,11.67861270904541,113.9000015258789,40.75374007,55.0,-73.99383417,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:8520:22422:10,2018-10-01 13:59:22+00:00,-73.0,Upload,motorola,moto x4,5.1427130699157715,127.55000305175781,40.7536001,19.683000564575195,-73.9916198,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 13:59:27+00:00,-73.0,Download,motorola,moto x4,13.063211441040039,111.55000305175781,40.7536001,19.683000564575195,-73.9916198,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:00:02+00:00,-73.0,Upload,motorola,moto x4,6.557438373565674,200.0,40.7536,19.854999542236328,-73.9916199,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:00:06+00:00,-73.0,Download,motorola,moto x4,20.89850425720215,112.05000305175781,40.7536,19.854999542236328,-73.9916199,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:55:06+00:00,-74.0,Upload,motorola,moto x4,8.083780288696289,123.44999694824219,40.7536001,19.69499969482422,-73.9916199,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:55:06+00:00,-74.0,Download,motorola,moto x4,6.912850379943848,127.25,40.7536001,19.69499969482422,-73.9916199,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 21:23:53+00:00,-52.0,Upload,motorola,moto x4,4.515252113342285,134.25,40.7536014,19.87299919128418,-73.9916176,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 21:23:55+00:00,-52.0,Download,motorola,moto x4,4.804945468902588,126.75,40.7536014,19.87299919128418,-73.9916176,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:55:40+00:00,-73.0,Upload,motorola,moto x4,4.498888969421387,135.60000610351562,40.7536015,20.0,-73.9916223,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 14:55:42+00:00,-73.0,Download,motorola,moto x4,41.20509719848633,45.20000076293945,40.7536015,20.0,-73.9916223,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 15:54:11+00:00,-71.0,Upload,motorola,moto x4,7.123201370239258,212.39999389648438,40.7536003,19.673999786376953,-73.9916194,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 15:54:15+00:00,-71.0,Download,motorola,moto x4,13.05861759185791,134.35000610351562,40.7536003,19.673999786376953,-73.9916194,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 21:23:19+00:00,-52.0,Download,motorola,moto x4,6.239190578460693,124.1500015258789,40.7536015,20.0,-73.9916223,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:22422:10,2018-10-01 21:23:14+00:00,-52.0,Upload,motorola,moto x4,4.519679069519043,141.85000610351562,40.7536015,20.0,-73.9916223,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:59:58+00:00,-83.0,Download,motorola,moto x4,7.098415374755859,126.75,40.7535022,20.207000732421875,-73.9919592,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 23:53:55+00:00,-84.0,Upload,motorola,moto x4,5.3842363357543945,124.9000015258789,40.7534894,19.947999954223633,-73.9919977,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 23:54:31+00:00,-86.0,Upload,motorola,moto x4,4.829854965209961,131.85000610351562,40.7534997,20.201000213623047,-73.9919682,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 23:53:58+00:00,-84.0,Download,motorola,moto x4,6.049793243408203,113.0,40.7534894,19.947999954223633,-73.9919977,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 23:54:29+00:00,-86.0,Download,motorola,moto x4,5.443114757537842,130.64999389648438,40.7534997,20.201000213623047,-73.9919682,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:02:28+00:00,-82.0,Upload,motorola,moto x4,7.378854751586914,113.05000305175781,40.7535102,20.773000717163086,-73.9919302,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:02:31+00:00,-82.0,Download,motorola,moto x4,7.870673179626465,129.4499969482422,40.7535102,20.773000717163086,-73.9919302,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:03:05+00:00,-84.0,Upload,motorola,moto x4,4.4438157081604,141.9499969482422,40.7535102,20.773000717163086,-73.9919302,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:03:07+00:00,-84.0,Download,motorola,moto x4,8.280097007751465,105.19999694824219,40.7535102,20.773000717163086,-73.9919302,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 22:59:55+00:00,-83.0,Upload,motorola,moto x4,4.561798095703125,146.3000030517578,40.7535022,20.207000732421875,-73.9919592,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 19:17:52+00:00,-83.0,Download,motorola,moto x4,6.009159564971924,131.3000030517578,40.7535095,20.775999069213867,-73.9919355,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 20:11:53+00:00,-77.0,Upload,motorola,moto x4,5.3523359298706055,150.5500030517578,40.7535089,20.743000030517578,-73.9919365,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 20:11:57+00:00,-77.0,Download,motorola,moto x4,11.761271476745605,114.1500015258789,40.7535089,20.743000030517578,-73.9919365,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 21:06:53+00:00,-81.0,Upload,motorola,moto x4,8.181686401367188,156.39999389648438,40.7535121,21.121000289916992,-73.9919165,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:8520:4162:10,2018-10-03 21:07:00+00:00,-81.0,Download,motorola,moto x4,12.98884105682373,129.3000030517578,40.7535121,21.121000289916992,-73.9919165,0.0,4G,310120,Fi Network,LTE,310120,Sprint
