CellTowerId,DateTime,DbmSignalStrength,Direction,HandsetMake,HandsetModel,Jitter,Latency,Latitude,LocationAccuracy,Longitude,Loss,NetworkGeneration,NetworkOperatorMCCMNC,NetworkOperatorName,NetworkTechnology,SimOperatorMCCMNC,SimOperatorName
LTE:20518670:102:311:480:20480,2018-10-10 16:45:03+00:00,-104.0,Download,samsung,SM-G920V,5.395368576049805,109.30000305175781,40.7523801,20.0,-73.9957163,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:138:2147483647:2147483647:2147483647,2018-10-09 12:38:12+00:00,-80.0,Upload,samsung,SM-G960U,5.6929779052734375,139.6999969482422,40.75017065,26.80000114440918,-73.9913366,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:138:2147483647:2147483647:2147483647,2018-10-09 12:38:07+00:00,-80.0,Download,samsung,SM-G960U,4.5877556800842285,106.05000305175781,40.75017065,26.80000114440918,-73.9913366,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:266:2147483647:2147483647:2147483647,2018-10-11 12:51:01+00:00,-94.0,Upload,samsung,SAMSUNG-SM-G930A,6.797793865203857,123.69999694824219,40.7554222,34.400001525878906,-73.9868425,0.0,4G,310410,AT&T,LTE,310410,
LTE:2147483647:266:2147483647:2147483647:2147483647,2018-10-11 12:51:04+00:00,-94.0,Download,samsung,SAMSUNG-SM-G930A,9.662298202514648,112.19999694824219,40.7554222,34.400001525878906,-73.9868425,0.0,4G,310410,AT&T,LTE,310410,
LTE:2147483647:227:2147483647:2147483647:2147483647,2018-10-10 21:37:39+00:00,-93.0,Upload,samsung,SM-G930V,12.366385459899902,116.8499984741211,40.75858478,43.99300003051758,-73.99459746,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:227:2147483647:2147483647:2147483647,2018-10-10 21:37:42+00:00,-93.0,Download,samsung,SM-G930V,3.967366933822632,98.5999984741211,40.75858478,43.99300003051758,-73.99459746,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:51:2147483647:2147483647:2147483647,2018-10-09 12:38:26+00:00,-77.0,Upload,samsung,SM-G960U,5.238320350646973,107.4000015258789,40.75039606,22.512001037597656,-73.99119067,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:2147483647:51:2147483647:2147483647:2147483647,2018-10-09 12:38:28+00:00,-77.0,Download,samsung,SM-G960U,4.089926719665527,114.6500015258789,40.75039606,22.512001037597656,-73.99119067,0.0,4G,311480,Verizon Wireless,LTE,311480,
CDMA:0:0:0,2018-10-08 13:23:13+00:00,-98.0,Upload,motorola,moto x4,4.877499580383301,133.89999389648438,40.7534999,20.07200050354004,-73.9919567,0.0,4G,310120,Fi Network,LTE,310120,Sprint
CDMA:0:0:0,2018-10-08 13:23:16+00:00,-98.0,Download,motorola,moto x4,6.142271518707275,111.1500015258789,40.7534999,20.07200050354004,-73.9919567,0.0,4G,310120,Fi Network,LTE,310120,Sprint
LTE:29889599:423:310:410:2351,2018-10-10 19:31:14+00:00,-75.0,Upload,samsung,SM-G965U,36.794158935546875,40.70000076293945,40.75216307,31.088001251220703,-73.99234029,0.0,4G,310410,AT&T,LTE,310410,
LTE:29889599:423:310:410:2351,2018-10-10 19:31:16+00:00,-75.0,Download,samsung,SM-G965U,11.271202087402344,122.5999984741211,40.75216307,31.088001251220703,-73.99234029,0.0,4G,310410,AT&T,LTE,310410,
LTE:29889716:423:310:410:2351,2018-10-10 18:33:34+00:00,-76.0,Upload,samsung,SM-G965U,5.439669132232666,119.0999984741211,40.75200665,109.34400177001953,-73.99382144,0.0,4G,310410,AT&T,LTE,310410,
LTE:29889716:423:310:410:2351,2018-10-10 18:33:30+00:00,-76.0,Download,samsung,SM-G965U,9.5231294631958,95.9000015258789,40.75200665,109.34400177001953,-73.99382144,0.0,4G,310410,AT&T,LTE,310410,
LTE:29889971:106:310:410:2342,2018-10-11 00:17:01+00:00,-89.0,Upload,samsung,SM-G965U,5.018963813781738,120.0999984741211,40.75749709,9.648000717163086,-73.99208187,0.0,4G,310410,AT&T,LTE,310410,
LTE:29889971:106:310:410:2342,2018-10-11 00:17:04+00:00,-89.0,Download,samsung,SM-G965U,8.572484970092773,119.75,40.75749709,9.648000717163086,-73.99208187,0.0,4G,310410,AT&T,LTE,310410,
LTE:28429320:357:310:410:2349,2018-10-08 11:51:52+00:00,-100.0,Upload,Google,Pixel 2,6.483826160430908,191.60000610351562,40.754057,20.44300079345703,-73.9972927,0.0,4G,310410,AT&T,LTE,23458,Profile 3
LTE:28429320:357:310:410:2349,2018-10-08 11:51:56+00:00,-100.0,Download,Google,Pixel 2,9.488941192626953,189.60000610351562,40.754057,20.44300079345703,-73.9972927,0.0,4G,310410,AT&T,LTE,23458,Profile 3
LTE:29611390:500:310:410:2409,2018-10-09 12:58:12+00:00,-72.0,Upload,LGE,LG-H740,4.58693790435791,115.5999984741211,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 19:47:58+00:00,-74.0,Upload,LGE,LG-H740,9.307389259338379,131.85000610351562,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 19:48:01+00:00,-74.0,Download,LGE,LG-H740,11.525081634521484,131.35000610351562,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 17:36:29+00:00,-66.0,Download,LGE,LG-H740,9.463614463806152,119.19999694824219,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 17:36:17+00:00,-66.0,Upload,LGE,LG-H740,5.519057750701904,133.8000030517578,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 14:43:18+00:00,-69.0,Upload,LGE,LG-H740,10.488565444946289,125.30000305175781,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 14:43:21+00:00,-69.0,Download,LGE,LG-H740,14.678130149841309,111.55000305175781,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 12:48:26+00:00,-67.0,Upload,LGE,LG-H740,6.085022449493408,121.1500015258789,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-11 12:48:29+00:00,-67.0,Download,LGE,LG-H740,13.315779685974121,107.30000305175781,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 18:46:47+00:00,-73.0,Upload,LGE,LG-H740,7.512656211853027,134.39999389648438,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 18:46:50+00:00,-73.0,Download,LGE,LG-H740,8.918940544128418,123.94999694824219,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 15:58:36+00:00,-74.0,Upload,LGE,LG-H740,8.843642234802246,132.3000030517578,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 12:58:11+00:00,-72.0,Download,LGE,LG-H740,9.253512382507324,95.8499984741211,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 14:03:33+00:00,-73.0,Upload,LGE,LG-H740,7.199131965637207,115.1500015258789,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611390:500:310:410:2409,2018-10-09 14:03:32+00:00,-73.0,Download,LGE,LG-H740,15.800237655639648,88.44999694824219,40.7473101,1600.0,-73.9879614,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611398:500:310:410:2409,2018-10-11 20:58:59+00:00,-104.0,Upload,LGE,LG-H740,19.542964935302734,134.85000610351562,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:29611398:500:310:410:2409,2018-10-11 20:59:03+00:00,-104.0,Download,LGE,LG-H740,10.678951263427734,119.5999984741211,40.7462795,1899.9990234375,-73.9872268,0.0,4G,310410,AT&T,LTE,310410,
LTE:10535170:300:310:260:22542,2018-10-11 21:40:37+00:00,-87.0,Upload,LGE,LM-X410(FG),6.674391269683838,121.94999694824219,40.7479187,15.008000373840332,-74.00520822,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:10535170:300:310:260:22542,2018-10-11 21:40:40+00:00,-87.0,Download,LGE,LM-X410(FG),4.1243181228637695,101.69999694824219,40.7479187,15.008000373840332,-74.00520822,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:29293205:267:310:410:2342,2018-10-10 00:20:24+00:00,-88.0,Download,samsung,SM-G892A,10.254755020141602,105.80000305175781,40.75775315,62.176002502441406,-73.99340106,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293205:267:310:410:2342,2018-10-10 00:20:35+00:00,-95.0,Upload,samsung,SM-G892A,7.3910417556762695,110.8499984741211,40.75711126,84.68800354003906,-73.9926221,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293205:267:310:410:2342,2018-10-10 00:20:34+00:00,-95.0,Download,samsung,SM-G892A,10.212247848510742,123.0999984741211,40.75711126,84.68800354003906,-73.9926221,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293205:267:310:410:2342,2018-10-10 00:20:20+00:00,-88.0,Upload,samsung,SM-G892A,7.27736234664917,122.80000305175781,40.75775315,62.176002502441406,-73.99340106,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293071:267:310:410:2342,2018-10-10 02:10:25+00:00,-80.0,Upload,motorola,Moto Z3 Play,6.459682464599609,248.85000610351562,40.7568369,20.195999145507812,-73.9930041,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293071:267:310:410:2342,2018-10-10 02:10:24+00:00,-80.0,Download,motorola,Moto Z3 Play,8.235745429992676,231.64999389648438,40.7568369,20.195999145507812,-73.9930041,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293071:267:310:410:2342,2018-10-10 11:28:17+00:00,-77.0,Upload,samsung,SM-G892A,15.140673637390137,128.60000610351562,40.75666464,54.672000885009766,-73.99269993,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293071:267:310:410:2342,2018-10-10 11:28:32+00:00,-74.0,Upload,samsung,SM-G892A,5.962381839752197,125.5,40.75618103,55.74400329589844,-73.99261861,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293071:267:310:410:2342,2018-10-10 11:28:42+00:00,-74.0,Download,samsung,SM-G892A,12.518386840820312,116.69999694824219,40.75618103,55.74400329589844,-73.99261861,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293071:267:310:410:2342,2018-10-10 11:28:20+00:00,-77.0,Download,samsung,SM-G892A,11.806777954101562,128.0,40.75666464,54.672000885009766,-73.99269993,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293071:267:310:410:2342,2018-10-10 02:09:46+00:00,-80.0,Download,motorola,Moto Z3 Play,14.663816452026367,220.35000610351562,40.756835,20.43000030517578,-73.9930231,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293071:267:310:410:2342,2018-10-10 02:09:40+00:00,-80.0,Upload,motorola,Moto Z3 Play,6.459682464599609,269.1499938964844,40.756835,20.43000030517578,-73.9930231,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 09:35:07+00:00,-83.0,Download,motorola,Moto Z3 Play,20.160356521606445,214.39999389648438,40.75628662,45.02400207519531,-73.99290933,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 09:35:33+00:00,-84.0,Upload,motorola,Moto Z3 Play,6.8088178634643555,273.20001220703125,40.75679945,51.45600128173828,-73.99311323,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 08:39:30+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.833008289337158,259.8999938964844,40.7568363,20.368999481201172,-73.993019,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 08:39:27+00:00,-85.0,Download,motorola,Moto Z3 Play,17.578041076660156,209.25,40.7568363,20.368999481201172,-73.993019,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 08:40:02+00:00,-85.0,Upload,motorola,Moto Z3 Play,4.6526875495910645,268.04998779296875,40.7568337,20.238000869750977,-73.993007,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 08:40:13+00:00,-85.0,Download,motorola,Moto Z3 Play,17.106639862060547,204.6842041015625,40.7568337,20.238000869750977,-73.993007,0.05000000074505806,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 09:35:37+00:00,-84.0,Download,motorola,Moto Z3 Play,16.433198928833008,201.5,40.75679945,51.45600128173828,-73.99311323,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 09:35:03+00:00,-83.0,Upload,motorola,Moto Z3 Play,6.54522705078125,241.60000610351562,40.75628662,45.02400207519531,-73.99290933,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 06:48:03+00:00,-84.0,Upload,motorola,Moto Z3 Play,7.608547687530518,242.10000610351562,40.7568346,20.222000122070312,-73.9930066,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 06:48:10+00:00,-84.0,Download,motorola,Moto Z3 Play,7.506497383117676,224.9499969482422,40.7568346,20.222000122070312,-73.9930066,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 07:44:29+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.8088178634643555,259.79998779296875,40.7568365,21.457000732421875,-73.9930257,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 07:44:26+00:00,-85.0,Download,motorola,Moto Z3 Play,10.322184562683105,220.4499969482422,40.7568365,21.457000732421875,-73.9930257,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 07:43:50+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.8088178634643555,255.8000030517578,40.7568367,20.384000778198242,-73.993021,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 07:43:48+00:00,-85.0,Download,motorola,Moto Z3 Play,11.520742416381836,227.35000610351562,40.7568367,20.384000778198242,-73.993021,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 05:52:32+00:00,-86.0,Download,motorola,Moto Z3 Play,20.06987762451172,192.0,40.7568343,20.283000946044922,-73.9930124,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 05:53:06+00:00,-86.0,Upload,motorola,Moto Z3 Play,6.818357467651367,246.10000610351562,40.7568367,20.30500030517578,-73.993011,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 05:53:10+00:00,-86.0,Download,motorola,Moto Z3 Play,18.260339736938477,198.60000610351562,40.7568367,20.30500030517578,-73.993011,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 05:52:27+00:00,-86.0,Upload,motorola,Moto Z3 Play,4.44409704208374,246.5,40.7568343,20.283000946044922,-73.9930124,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 06:48:49+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.7238383293151855,250.3000030517578,40.7568326,20.61400032043457,-73.9930371,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 06:48:53+00:00,-85.0,Download,motorola,Moto Z3 Play,16.359935760498047,204.0500030517578,40.7568326,20.61400032043457,-73.9930371,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:57:30+00:00,-85.0,Download,motorola,Moto Z3 Play,11.635721206665039,271.1000061035156,40.7568329,20.343000411987305,-73.9930172,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:57:25+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.666333198547363,255.39999389648438,40.7568329,20.343000411987305,-73.9930172,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 03:05:27+00:00,-92.0,Upload,motorola,Moto Z3 Play,6.060321807861328,277.8500061035156,40.7568383,20.0049991607666,-73.9930041,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 03:05:31+00:00,-92.0,Download,motorola,Moto Z3 Play,24.13167953491211,205.63157653808594,40.7568383,20.0049991607666,-73.9930041,0.05000000074505806,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:01:46+00:00,-85.0,Upload,motorola,Moto Z3 Play,4.7986979484558105,269.6499938964844,40.7568348,20.118999481201172,-73.9930122,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:01:50+00:00,-85.0,Download,motorola,Moto Z3 Play,12.242855072021484,232.75,40.7568348,20.118999481201172,-73.9930122,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:56:47+00:00,-85.0,Upload,motorola,Moto Z3 Play,6.624952793121338,261.8999938964844,40.7568263,20.52199935913086,-73.9930261,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 04:56:51+00:00,-85.0,Download,motorola,Moto Z3 Play,19.035755157470703,208.1999969482422,40.7568263,20.52199935913086,-73.9930261,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 03:06:06+00:00,-91.0,Upload,motorola,Moto Z3 Play,6.508456230163574,256.79998779296875,40.7568343,20.158000946044922,-73.9930244,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293064:267:310:410:2342,2018-10-10 03:06:03+00:00,-91.0,Download,motorola,Moto Z3 Play,15.931964874267578,212.85000610351562,40.7568343,20.158000946044922,-73.9930244,0.0,4G,310410,AT&T,LTE,302610,
LTE:29293066:269:310:410:2342,2018-10-10 01:15:56+00:00,-70.0,Upload,samsung,SM-G892A,6.755738258361816,116.4000015258789,40.75579051,76.11199951171875,-73.99425188,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293066:269:310:410:2342,2018-10-10 01:15:58+00:00,-70.0,Download,samsung,SM-G892A,11.98029613494873,100.6500015258789,40.75579051,76.11199951171875,-73.99425188,0.0,4G,310410,AT&T,LTE,310410,
LTE:29293066:269:310:410:2342,2018-10-10 21:41:40+00:00,-81.0,Upload,HUAWEI,VTR-L09,6.516133785247803,214.8000030517578,40.7555537,19.06599998474121,-73.9947867,0.0,4G,310410,AT&T,LTE,23415,
LTE:29293066:269:310:410:2342,2018-10-10 21:41:44+00:00,-81.0,Download,HUAWEI,VTR-L09,12.53953742980957,167.39999389648438,40.7555537,19.06599998474121,-73.9947867,0.0,4G,310410,AT&T,LTE,23415,
LTE:21588770:335:311:480:21505,2018-10-08 00:31:26+00:00,-82.0,Download,samsung,SM-N950U,4.464022636413574,149.35000610351562,40.74693629,19.296001434326172,-74.00484691,0.0,4G,311480,Verizon,LTE,311480,
LTE:21588770:335:311:480:21505,2018-10-08 00:31:22+00:00,-82.0,Upload,samsung,SM-N950U,15.79556941986084,142.0,40.74693629,19.296001434326172,-74.00484691,0.0,4G,311480,Verizon,LTE,311480,
LTE:21588770:335:311:480:21505,2018-10-08 00:31:09+00:00,-82.0,Upload,samsung,SM-N950U,12.751862525939941,129.3000030517578,40.74691816,11.791999816894531,-74.00486786,0.0,4G,311480,Verizon,LTE,311480,
LTE:21588770:335:311:480:21505,2018-10-08 00:31:12+00:00,-82.0,Download,samsung,SM-N950U,3.6069376468658447,122.30000305175781,40.74691816,11.791999816894531,-74.00486786,0.0,4G,311480,Verizon,LTE,311480,
LTE:20583202:257:311:480:20480,2018-10-10 17:17:17+00:00,-83.0,Download,Google,Pixel 2 XL,4.214261531829834,105.19999694824219,40.75211167,55.74400329589844,-73.9932553,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20583202:257:311:480:20480,2018-10-10 17:17:12+00:00,-83.0,Upload,Google,Pixel 2 XL,6.54522705078125,99.4000015258789,40.75211167,55.74400329589844,-73.9932553,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20583202:257:311:480:20480,2018-10-10 18:16:17+00:00,-75.0,Download,Google,Pixel 2 XL,3.7027018070220947,101.30000305175781,40.75288894,33.23200225830078,-73.99301374,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20583202:257:311:480:20480,2018-10-10 18:16:20+00:00,-75.0,Upload,Google,Pixel 2 XL,6.666333198547363,94.5999984741211,40.75288894,33.23200225830078,-73.99301374,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20583200:257:311:480:20480,2018-10-10 18:16:05+00:00,-72.0,Upload,Google,Pixel 2 XL,6.973341941833496,92.3499984741211,40.75289023,52.52799987792969,-73.99307549,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20583200:257:311:480:20480,2018-10-10 18:16:00+00:00,-72.0,Download,Google,Pixel 2 XL,3.8131351470947266,101.5999984741211,40.75289023,52.52799987792969,-73.99307549,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 13:33:51+00:00,-92.0,Upload,samsung,SM-G950U,9.259994506835938,145.9499969482422,40.7496059,21.290000915527344,-73.9869575,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 13:33:54+00:00,-92.0,Download,samsung,SM-G950U,4.831924915313721,113.55000305175781,40.7496059,21.290000915527344,-73.9869575,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 14:28:52+00:00,-91.0,Upload,samsung,SM-G950U,12.200307846069336,170.0500030517578,40.7496664,20.666000366210938,-73.9869561,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 14:28:51+00:00,-91.0,Download,samsung,SM-G950U,6.020589828491211,103.55000305175781,40.7496664,20.666000366210938,-73.9869561,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 14:29:26+00:00,-91.0,Upload,samsung,SM-G950U,13.046072006225586,160.0,40.7496599,20.3439998626709,-73.9869387,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:20598028:129:311:480:20480,2018-10-09 14:29:32+00:00,-91.0,Download,samsung,SM-G950U,4.150602340698242,113.1500015258789,40.7496599,20.3439998626709,-73.9869387,0.0,4G,311480,Verizon Wireless,LTE,311480,
LTE:11238657:66:310:260:22592,2018-10-11 20:38:18+00:00,-95.0,Upload,LGE,LG-H918,6.927481651306152,129.10000610351562,40.75321200633406,26.967472076416016,-73.987698731708,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-11 20:38:20+00:00,-95.0,Download,LGE,LG-H918,11.399999618530273,95.80000305175781,40.75321200633406,26.967472076416016,-73.987698731708,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 18:52:57+00:00,-96.0,Download,LGE,LG-H918,34.833316802978516,62.20000076293945,40.75328096951565,29.225522994995117,-73.98768357059696,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 19:47:49+00:00,-96.0,Download,LGE,LG-H918,23.814701080322266,161.60000610351562,40.75323152269735,21.18807029724121,-73.98759991743758,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 19:48:23+00:00,-94.0,Upload,LGE,LG-H918,6.719189167022705,123.94999694824219,40.75322772293987,25.02605628967285,-73.98769532274353,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 19:48:33+00:00,-94.0,Download,LGE,LG-H918,4.165032863616943,135.0500030517578,40.75322772293987,25.02605628967285,-73.98769532274353,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-11 14:11:01+00:00,-95.0,Upload,LGE,LG-H918,6.869497776031494,138.10000610351562,40.75320843934722,20.299272537231445,-73.98765783436805,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-11 14:11:03+00:00,-95.0,Download,LGE,LG-H918,3.5563323497772217,113.94999694824219,40.75320843934722,20.299272537231445,-73.98765783436805,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 13:21:34+00:00,-98.0,Upload,LGE,LG-H918,5.979966640472412,126.80000305175781,40.7529998,28.402000427246094,-73.9875508,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 13:21:32+00:00,-98.0,Download,LGE,LG-H918,40.24608612060547,63.54999923706055,40.7529998,28.402000427246094,-73.9875508,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-10 18:52:47+00:00,-96.0,Upload,LGE,LG-H918,4.5986409187316895,185.4499969482422,40.75328096951565,29.225522994995117,-73.98768357059696,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 19:06:08+00:00,-95.0,Download,LGE,LG-H918,30.5186824798584,50.900001525878906,40.75311651783476,25.765838623046875,-73.98739047975428,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 19:29:49+00:00,-105.0,Upload,LGE,LG-H918,8.155365943908691,152.6999969482422,40.75319937858754,23.969402313232422,-73.98736047522314,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 19:29:52+00:00,-105.0,Download,LGE,LG-H918,4.9927449226379395,112.8499984741211,40.75319937858754,23.969402313232422,-73.98736047522314,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 19:30:18+00:00,-95.0,Upload,LGE,LG-H918,5.705041408538818,149.4499969482422,40.753221923126375,20.245548248291016,-73.98756816025586,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 19:30:23+00:00,-95.0,Download,LGE,LG-H918,6.358262538909912,116.3499984741211,40.753221923126375,20.245548248291016,-73.98756816025586,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 16:42:04+00:00,-101.0,Download,LGE,LG-H918,5.543239116668701,123.8499984741211,40.75322558737232,26.519887924194336,-73.98765408571131,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 16:42:38+00:00,-97.0,Upload,LGE,LG-H918,6.263185977935791,155.85000610351562,40.75325222539227,20.07529640197754,-73.98753958612292,0.0,4G,310260,T-Mobile,LTE,310260,
LTE:11238657:66:310:260:22592,2018-10-09 16:42:40+00:00,-97.0,Download,LGE,LG-H918,12.859237670898438,90.80000305175781,40.75325222539227,20.07529640197754,-73.98753958612292,0.0,4G,310260,T-Mobile,LTE,310260,
